age,gender,height_m,weight_kg,bmi,BMIPCT,seatbelt,seatbelt2,ride_drunkdriver,drive_drunk,drive_text,carried_weapon,unsafe_school,bullied,sad,days_smoke,days_drink
17,male,1.8,70.31,21.7,52.12,sometimes,otherwise,no,0 times,0 days,yes,no,no,yes,0,0
14,male,1.65,58.97,21.7,75.82,most of the time,otherwise,no,not drive,not drive,no,no,yes,no,0,2
16,female,1.55,49.9,20.8,51.29,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,56.7,22.1,62.39,sometimes,otherwise,no,not drive,not drive,no,no,no,yes,0,1
17,female,1.52,49.9,21.6,56.3,always,otherwise,no,0 times,0 days,no,no,no,no,0,4
16,female,1.63,57.15,21.5,60.15,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,45.36,17.7,15.99,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,55.79,21,54.15,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,53.52,21.7,62.35,sometimes,otherwise,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.7,86.18,29.8,96.6,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,1
17,male,1.78,62.14,19.6,21.86,sometimes,otherwise,no,0 times,0 days,no,no,no,no,0,1
16,male,1.68,53.07,18.8,19.23,always,otherwise,no,not drive,not drive,no,no,no,no,0,2
15,male,1.73,78.02,26.1,92.94,never,never,no,0 times,0 days,no,no,no,no,0,0
15,male,1.65,61.24,22.5,76.45,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,48.54,16.2,0.7,always,otherwise,no,0 times,0 days,no,no,no,no,0,1
17,male,1.68,71.67,25.4,85.61,always,otherwise,no,0 times,0 days,no,no,no,yes,17,12
17,male,1.78,65.77,20.8,38.53,sometimes,otherwise,yes,0 times,0 days,no,no,no,no,0,0
17,male,1.8,83.92,25.9,87.9,always,otherwise,no,0 times,0 days,yes,no,no,yes,0,3
17,male,1.73,77.11,25.8,87.32,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,1
16,male,1.88,81.19,23,74.28,always,otherwise,no,not drive,not drive,no,no,no,no,0,4
17,female,1.65,54.43,20,35.05,sometimes,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,53.98,21.9,59.72,most of the time,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.57,41.28,16.7,3.62,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.65,53.52,19.7,30.31,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,0,0
17,male,1.68,68.04,24.1,77.69,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.68,70.76,25.1,90.23,rarely,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.73,72.58,24.3,78.75,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.78,68.04,21.5,58.17,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.68,61.24,21.7,60.97,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,78.02,24.6,88.66,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,male,1.73,70.31,23.5,72.6,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,5
16,male,1.78,54.43,17.2,3.74,always,otherwise,yes,0 times,0 days,no,no,no,no,0,2
17,male,1.7,58.06,20.1,28.61,always,otherwise,yes,0 times,0 days,no,no,no,no,0,1
16,male,1.78,65.77,20.8,48.32,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,male,1.73,68.95,23,68.21,most of the time,otherwise,no,not drive,not drive,no,yes,yes,yes,0,0
15,male,1.8,63.96,19.7,43.37,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,male,1.75,58.97,19.3,17.21,sometimes,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,58.97,22.2,67.17,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.65,52.16,19.2,23.38,always,otherwise,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.6,56.7,22.1,71.41,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,5
16,female,1.75,58.97,19.3,30.28,most of the time,otherwise,no,0 times,0 days,no,no,no,no,1,6
16,female,1.6,50.35,19.7,36.18,rarely,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.55,58.97,24.5,80.86,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.57,40.37,16.4,4.08,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.6,64.41,25.2,85.97,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.68,52.16,18.5,19.67,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,2
16,female,1.6,49.9,19.5,33.67,always,otherwise,no,0 times,0 days,no,no,no,no,0,1
16,female,1.6,88.45,34.6,98.17,always,otherwise,no,0 times,0 days,no,no,no,no,0,2
15,female,1.73,95.71,32,97.61,most of the time,otherwise,yes,not drive,not drive,no,no,no,yes,9,6
16,female,1.57,49.9,20.2,44.3,always,otherwise,no,not drive,not drive,no,no,no,yes,0,0
17,female,1.6,52.62,20.6,42.92,most of the time,otherwise,no,0 times,6 to 9 days,no,no,no,yes,0,4
15,female,1.65,62.6,23,77.74,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.6,70.31,27.5,93.58,sometimes,otherwise,yes,0 times,0 days,no,no,yes,yes,0,0
17,female,1.57,46.27,18.8,18.34,always,otherwise,no,0 times,0 days,no,no,no,no,0,1
17,female,1.73,65.77,22,60.55,always,otherwise,no,0 times,0 days,no,no,no,no,0,1
16,female,1.8,61.24,18.9,25.3,always,otherwise,no,0 times,0 days,no,no,no,yes,0,1
17,female,1.65,52.16,19.2,23.38,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.68,53.52,19,26.15,always,otherwise,no,0 times,0 days,no,no,yes,no,0,0
16,female,1.63,58.06,21.9,63.8,rarely,otherwise,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.68,62.14,22,75.2,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.7,56.7,19.6,49.95,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.68,49.9,17.7,22.13,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,2
14,female,1.5,45.81,20.4,59.3,rarely,otherwise,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.68,59.88,21.2,62.47,sometimes,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.65,73.48,27,94.07,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.68,63.5,22.5,74.22,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.5,62.14,27.6,93.82,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.73,83.92,28,94.43,never,never,no,not drive,not drive,no,no,no,no,0,1
14,female,1.73,58.97,19.7,51.07,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,1
14,female,1.63,61.24,23,81.89,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.55,56.25,23.4,80.34,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,0,2
15,female,1.68,49.44,17.5,13.65,never,never,no,not drive,not drive,no,no,yes,no,0,0
16,female,1.55,40.82,17,5,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,54.43,22.1,66.09,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,74.39,28,94.37,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.68,65.77,23.3,79.69,sometimes,otherwise,no,not drive,not drive,no,no,no,yes,0,0
16,female,1.52,47.17,20.4,46.64,sometimes,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
16,female,1.55,99.79,41.5,99.24,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.6,55.79,21.8,68.25,sometimes,otherwise,no,0 times,0 days,no,no,no,no,0,2
15,female,1.6,56.7,22.1,71.41,sometimes,otherwise,no,0 times,0 days,no,no,no,yes,4,4
15,female,1.57,52.16,21.2,61.88,always,otherwise,no,0 times,0 days,no,no,yes,no,0,1
16,female,1.68,60.78,21.5,60.42,most of the time,otherwise,no,0 times,0 days,no,no,no,yes,0,5
16,female,1.57,56.7,23,74,sometimes,otherwise,no,0 times,0 days,no,yes,yes,yes,0,5
17,female,1.68,52.16,18.5,14.86,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,49.9,20.2,38.6,always,otherwise,no,not drive,not drive,no,no,no,no,30,0
17,female,1.63,50.35,19,20.63,rarely,otherwise,no,0 times,0 days,no,no,no,yes,0,2
17,female,1.52,51.71,22.4,64.75,most of the time,otherwise,no,0 times,1 or 2 days,no,no,no,yes,1,12
17,female,1.57,49.9,20.2,38.6,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.57,66.23,26.9,89.74,most of the time,otherwise,no,not drive,not drive,yes,no,no,no,0,1
17,female,1.68,70.31,24.9,82.71,always,otherwise,no,0 times,0 days,no,no,no,no,5,3
17,female,1.63,61.69,23.2,72.16,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.57,52.16,21.2,50.96,most of the time,otherwise,yes,0 times,0 days,no,no,no,yes,6,22
17,female,1.6,66.68,26,87.29,always,otherwise,no,0 times,0 days,no,no,no,no,0,1
17,female,1.6,58.51,22.9,69.15,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.6,70.31,27.5,91.16,most of the time,otherwise,no,0 times,0 days,no,no,no,yes,0,2
16,female,1.6,77.11,30.1,95.87,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
17,female,1.68,68.04,24.1,78.35,sometimes,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,female,1.63,77.11,29,94.74,always,otherwise,no,0 times,0 days,no,no,no,no,0,5
17,female,1.63,72.58,27.3,90.83,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,2,1
17,female,1.7,57.61,19.9,34.22,most of the time,otherwise,no,not drive,not drive,no,no,yes,no,0,0
17,female,1.68,95.26,33.8,97.54,rarely,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,female,1.57,58.06,23.6,77.84,most of the time,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
17,female,1.68,54.43,19.3,25.1,most of the time,otherwise,no,0 times,0 days,no,no,no,yes,0,1
16,female,1.6,44,17.2,6.33,always,otherwise,no,0 times,0 days,no,no,no,no,0,4
16,female,1.55,48.54,20.2,43.74,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,2
16,female,1.68,55.34,19.6,35.32,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.63,47.63,17.9,13.06,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.63,61.24,23,70.79,always,otherwise,no,1 time,all 30 days,no,no,yes,yes,0,4
17,female,1.63,43.09,16.2,0.75,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.65,52.62,19.3,25.69,sometimes,otherwise,no,0 times,0 days,no,yes,no,yes,3,3
17,female,1.65,65.77,24.2,78.66,most of the time,otherwise,no,0 times,0 days,no,no,yes,yes,0,1
16,female,1.57,56.7,23,74,most of the time,otherwise,no,0 times,10 to 19 days,no,no,no,yes,0,1
17,female,1.63,61.24,23,70.79,most of the time,otherwise,no,0 times,3 to 5 days,no,no,yes,no,0,1
17,male,1.78,61.24,19.3,18.12,always,otherwise,no,0 times,20 to 29 days,no,no,no,no,0,5
17,male,1.75,70.31,23,67.39,most of the time,otherwise,no,0 times,0 days,yes,no,no,no,0,0
17,male,1.78,65.77,20.8,38.53,always,otherwise,no,0 times,10 to 19 days,no,no,yes,no,0,7
17,male,1.83,112.49,33.6,98.8,most of the time,otherwise,no,0 times,0 days,yes,no,no,yes,0,0
16,male,1.83,70.31,21,51.71,always,otherwise,no,0 times,20 to 29 days,no,no,no,no,0,5
17,male,1.75,77.11,25.2,84.51,always,otherwise,no,0 times,0 days,no,no,yes,no,0,0
16,male,1.7,89.36,30.9,97.92,never,never,yes,6 or more times,all 30 days,yes,no,no,no,30,9
17,male,1.88,133.81,37.9,99.54,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,94.35,30.8,97.46,always,otherwise,no,0 times,3 to 5 days,no,no,no,no,0,0
17,male,1.75,61.24,20,27.25,most of the time,otherwise,no,0 times,6 to 9 days,no,no,no,no,0,0
16,male,1.78,79.38,25.1,87.37,most of the time,otherwise,yes,0 times,0 days,yes,no,no,no,0,5
17,male,1.8,74.84,23.1,68.83,always,otherwise,no,0 times,0 days,no,no,yes,yes,0,0
17,male,1.7,59.42,20.6,35.58,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,male,1.75,98.43,32.1,98.25,most of the time,otherwise,no,0 times,3 to 5 days,no,no,no,no,0,0
15,female,1.68,56.7,20.1,48.82,always,otherwise,no,0 times,0 days,no,yes,no,no,0,0
16,female,1.7,61.24,21.2,56.48,sometimes,otherwise,no,0 times,0 days,no,no,no,no,6,1
16,female,1.65,58.97,21.7,61.79,most of the time,otherwise,yes,0 times,0 days,no,no,yes,yes,0,5
15,female,1.57,63.5,25.8,89.96,never,never,yes,0 times,0 days,no,no,yes,yes,0,0
15,female,1.63,54.43,20.5,53.97,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,72.58,27.3,93.33,always,otherwise,no,0 times,0 days,no,no,yes,yes,0,0
15,female,1.7,56.7,19.6,42.36,always,otherwise,no,0 times,0 days,no,no,no,yes,0,2
16,female,1.73,54.89,18.3,17.89,always,otherwise,yes,0 times,3 to 5 days,no,no,yes,yes,0,1
16,female,1.57,75.75,30.7,96.36,most of the time,otherwise,no,0 times,0 days,no,no,yes,yes,0,0
16,male,1.85,74.84,21.9,63,always,otherwise,no,0 times,10 to 19 days,no,no,no,no,0,15
15,male,1.88,112.04,31.7,98.5,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
16,male,1.78,68.04,21.5,58.17,most of the time,otherwise,yes,0 times,1 or 2 days,no,no,no,no,0,0
16,male,1.55,53.52,22.3,67.59,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.75,72.58,23.7,79.92,always,otherwise,no,0 times,20 to 29 days,no,no,no,yes,1,0
15,male,1.63,64.41,24.2,87.09,always,otherwise,no,not drive,not drive,no,no,yes,no,0,0
16,male,1.65,47.17,17.3,4.57,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
16,male,1.83,58.06,17.3,4.63,most of the time,otherwise,no,0 times,0 days,no,no,yes,no,0,0
17,female,1.6,56.7,22.1,62.39,always,otherwise,no,0 times,1 or 2 days,no,no,yes,no,0,0
17,female,1.6,54.43,21.3,52.22,most of the time,otherwise,yes,0 times,3 to 5 days,no,no,no,no,0,1
17,female,1.6,58.97,23,70.67,most of the time,otherwise,no,0 times,all 30 days,no,no,yes,yes,30,1
17,female,1.57,77.11,31.3,96.18,always,otherwise,no,0 times,3 to 5 days,no,no,yes,yes,0,0
17,female,1.63,53.98,20.3,39.62,always,otherwise,no,0 times,20 to 29 days,no,no,no,no,0,2
17,female,1.63,48.08,18.1,10.76,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,18
17,male,1.75,77.11,25.2,84.51,always,otherwise,no,0 times,0 days,yes,no,no,no,0,2
17,male,1.65,58.06,21.3,46.87,always,otherwise,yes,0 times,10 to 19 days,yes,no,no,no,0,0
17,male,1.8,63.5,19.6,21.67,always,otherwise,no,1 time,3 to 5 days,no,no,no,no,0,9
17,male,1.75,75.75,24.7,81.98,always,otherwise,no,0 times,20 to 29 days,no,no,no,no,0,2
15,female,1.55,70.76,29.5,95.99,always,otherwise,no,0 times,0 days,no,no,yes,yes,0,0
16,female,1.55,45.81,19.1,27.62,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,0,1
16,female,1.5,48.99,21.8,62.98,sometimes,otherwise,no,0 times,all 30 days,no,no,no,no,0,3
16,female,1.63,81.65,30.7,96.36,sometimes,otherwise,yes,not drive,not drive,no,no,no,no,0,0
14,female,1.57,49.9,20.2,57.92,sometimes,otherwise,no,0 times,0 days,no,yes,yes,yes,0,0
14,female,1.75,90.27,29.5,96.74,sometimes,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.73,72.58,24.3,81.86,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.5,48.08,21.4,64.08,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,74.84,28.2,94.6,most of the time,otherwise,no,not drive,not drive,no,no,no,no,30,0
14,male,1.6,49.9,19.5,50.22,sometimes,otherwise,no,0 times,0 days,yes,no,no,yes,1,1
16,male,1.75,92.53,30.2,97.48,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.83,95.26,28.4,96.55,most of the time,otherwise,no,not drive,not drive,yes,no,no,yes,0,0
17,male,1.8,67.13,20.7,37.95,never,never,no,0 times,0 days,no,no,no,no,2,0
17,female,1.57,38.56,15.6,0.19,most of the time,otherwise,no,0 times,10 to 19 days,no,no,yes,yes,0,0
17,female,1.63,57.15,21.5,55.26,always,otherwise,no,0 times,1 or 2 days,no,no,no,no,0,0
17,female,1.6,43.09,16.8,2.31,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
17,female,1.65,54.89,20.2,37.44,sometimes,otherwise,no,0 times,all 30 days,no,no,no,yes,0,3
16,female,1.55,90.72,37.8,98.84,most of the time,otherwise,no,0 times,6 to 9 days,no,no,yes,no,0,0
17,female,1.63,47.63,17.9,9.17,sometimes,otherwise,yes,0 times,20 to 29 days,no,no,no,yes,0,8
17,female,1.7,116.12,40.2,98.94,sometimes,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.7,52.62,18.2,16.27,always,otherwise,no,0 times,10 to 19 days,no,no,yes,no,0,0
17,male,1.83,104.33,31.2,97.7,never,never,no,0 times,0 days,no,no,no,no,0,0
17,male,1.73,56.7,18.9,13.56,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,2
17,male,1.96,95.71,24.9,83.05,always,otherwise,no,0 times,0 days,yes,no,yes,no,0,1
17,male,1.83,86.18,25.7,87.19,sometimes,otherwise,no,0 times,0 days,no,no,no,no,0,4
17,male,1.88,106.14,30,96.81,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,53.52,21.7,67.5,always,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
14,female,1.6,52.16,20.4,59.47,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.65,101.61,37.3,99.17,sometimes,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
15,female,1.78,67.13,21.2,62.16,always,otherwise,yes,0 times,0 days,no,no,yes,yes,0,1
14,female,1.52,43.09,18.7,36.15,sometimes,otherwise,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.78,79.38,25.1,87.77,always,otherwise,no,not drive,not drive,no,no,yes,no,2,0
15,female,1.63,54.43,20.5,53.97,most of the time,otherwise,no,not drive,not drive,no,no,yes,yes,0,0
14,female,1.57,63.5,25.8,91.77,most of the time,otherwise,no,not drive,not drive,no,no,no,yes,0,0
14,female,1.57,61.24,24.8,89.35,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.68,59.88,21.2,68.38,most of the time,otherwise,no,not drive,not drive,no,no,yes,yes,0,1
15,female,1.7,45.36,15.7,1.4,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.78,67.13,21.2,63.45,most of the time,otherwise,yes,0 times,0 days,no,no,no,no,0,0
15,male,1.68,53.07,18.8,28.61,most of the time,otherwise,no,0 times,0 days,yes,no,no,no,0,0
15,male,1.73,52.16,17.4,10.15,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.65,74.84,27.5,95.45,most of the time,otherwise,no,not drive,not drive,no,no,yes,no,0,1
14,male,1.75,64.41,21,69.93,most of the time,otherwise,no,not drive,not drive,yes,no,no,no,0,1
15,male,1.78,52.16,16.5,2.99,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.63,73.48,27.7,95.67,always,otherwise,no,not drive,not drive,yes,no,no,no,0,0
16,male,1.75,90.72,29.6,97.02,rarely,otherwise,no,not drive,not drive,no,no,no,no,0,0
17,female,1.68,49.9,17.7,7.1,sometimes,otherwise,yes,not drive,not drive,no,no,no,yes,0,10
17,male,1.7,90.72,31.4,97.85,sometimes,otherwise,yes,1 time,0 days,yes,no,no,no,0,14
17,male,1.7,86.18,29.8,96.6,most of the time,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.73,75.3,25.2,90.52,sometimes,otherwise,no,not drive,not drive,no,no,yes,yes,1,1
15,female,1.7,58.97,20.4,52.94,always,otherwise,no,not drive,not drive,no,no,yes,no,0,0
15,female,1.55,44,18.3,23.7,always,otherwise,yes,not drive,not drive,no,no,no,no,0,0
15,female,1.7,79.38,27.5,93.58,always,otherwise,no,not drive,not drive,no,no,no,yes,0,1
15,female,1.6,54.43,21.3,62.96,always,otherwise,no,0 times,0 days,no,no,no,yes,0,0
15,female,1.75,63.96,20.9,58.77,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,female,1.57,56.7,23,77.8,always,otherwise,yes,not drive,not drive,no,no,no,no,0,0
15,female,1.57,68.49,27.8,94.07,sometimes,otherwise,yes,not drive,not drive,no,no,no,yes,0,2
15,female,1.57,64.41,26.1,90.91,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.6,58.97,23,78.01,always,otherwise,no,not drive,not drive,no,no,no,yes,0,0
15,female,1.6,46.72,18.3,22.82,rarely,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,female,1.65,59.88,22,65.23,never,never,no,0 times,3 to 5 days,yes,no,no,no,0,5
15,male,1.83,79.38,23.7,84.48,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,male,1.9,108.86,30.2,97.82,sometimes,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.8,95.26,29.4,96.83,most of the time,otherwise,no,0 times,0 days,no,no,no,no,9,1
15,male,1.73,64.41,21.5,67.25,most of the time,otherwise,yes,0 times,10 to 19 days,no,no,no,no,0,1
15,male,1.8,81.65,25.2,90.64,always,otherwise,no,not drive,not drive,yes,no,yes,no,0,0
16,male,1.83,77.11,23,74.74,always,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.7,73.94,25.6,91.75,always,otherwise,no,not drive,not drive,yes,no,no,no,2,8
16,male,1.78,83.46,26.3,91.8,most of the time,otherwise,no,0 times,0 days,no,no,no,no,0,0
15,male,1.75,64.86,21.2,63.35,always,otherwise,no,not drive,not drive,no,no,no,no,0,2
16,male,1.8,77.11,23.8,80.6,sometimes,otherwise,no,1 time,3 to 5 days,yes,no,no,no,3,11
15,male,1.73,63.96,21.4,65.58,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
16,male,1.73,51.71,17.3,4.28,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
15,female,1.63,58.06,21.9,68.8,most of the time,otherwise,yes,not drive,not drive,yes,no,no,no,0,7
14,female,1.65,57.61,21.2,67.85,rarely,otherwise,yes,not drive,not drive,yes,no,no,yes,30,9
14,female,1.52,45.36,19.6,50.13,most of the time,otherwise,no,not drive,not drive,no,no,yes,no,0,1
14,female,1.63,57.61,21.7,72.54,always,otherwise,no,not drive,not drive,no,no,no,no,0,0
14,female,1.6,49.9,19.5,48.22,sometimes,otherwise,yes,not drive,not drive,no,no,no,no,0,0
